HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
102535,Pyralidae,Cryptoblabes,hemigypsa,,Turner,Proteaceae,Grevillea,robusta,,Australia,on flowers,
21662,Geometridae,Oenochroma,vinaria,,Guenée,Proteaceae,Grevillea,robusta,,Australia,on leaves,
91697,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Grevillea,rosmarinifolia,,Australia,,
91087,Oecophoridae,Perixestis,eucephala,,Turner,Proteaceae,Grevillea,striata,,Australia,on,
57960,Noctuidae,Chasmina,tibialis,,Fabricius,Tiliaceae,Grewia,,,Australia,,
88161,Nymphalidae,Polyura,sempronius,,Fabricius,Surianaceae,Guilfoylia,monostylis,,Australia,,
13183,Geometridae,Agathia,,,,Asclepiadaceae,Gymnanthera,,,Australia,,
104219,Pyralidae,Euclasta,maceratalis,,Lederer,Asclepiadaceae,Gymnanthera,,,Australia,,
3311,Arctiidae,Rhodogastria,rubripes,,Walker,Asclepiadaceae,Gymnanthera,,,Australia,,
134930,Tortricidae,Merophyas,divulsana,,Walker,Caryophyllaceae,Gypsophila,,,Australia,,
120186,Sphingidae,Coenotes,eremophilae,,Lucas,Hernandiaceae,Gyrocarpus,,,Australia,,
13464,Geometridae,Amelora,milvaria,,Guenée,Proteaceae,Hakea,,,Australia,,
5071,Carposinidae,Carposina,autologa,,Meyrick,Proteaceae,Hakea,,,Australia,,
90300,Oecophoridae,Cryptophasa,stochastis,,Meyrick,Proteaceae,Hakea,,,Australia,on,
76020,Notodontidae,Danima,banksiae,,Lewin,Proteaceae,Hakea,,,Australia,,
16337,Geometridae,Ectropis,excursaria,,Guenée,Proteaceae,Hakea,,,Australia,,
19510,Geometridae,Hypographa,,,,Proteaceae,Hakea,,,Australia,,
20495,Geometridae,Lissomma,drakei,,Prout,Proteaceae,Hakea,,,Australia,,
20496,Geometridae,Lissomma,serpentaria,,Guenée,Proteaceae,Hakea,,,Australia,,
21661,Geometridae,Oenochroma,vinaria,,Guenée,Proteaceae,Hakea,,,Australia,,
22456,Geometridae,Phallaria,ophiusaria,,Guenée,Proteaceae,Hakea,,,Australia,,
91131,Oecophoridae,Potniarcha,hierastis,,Meyrick,Proteaceae,Hakea,,,Australia,on,
49251,Lyonetiidae,Stegommata,leptomitella,,Meyrick,Proteaceae,Hakea,,,Australia,,
91692,Oecophoridae,Xylorycta,leucophanes,,Lower,Proteaceae,Hakea,,,Australia,,
91698,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Hakea,,,Australia,,
91708,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Hakea,,,Australia,on,
91791,Palaephatidae,Ptyssoptera,acrozyga,,Meyrick,Proteaceae,Hakea,dactyloides,,Australia,in leaves,
91712,Oecophoridae,Xylorycta,ophiogramma,,Meyrick,Proteaceae,Hakea,lorea,,Australia,on,
91693,Oecophoridae,Xylorycta,leucophanes,,Lower,Proteaceae,Hakea,rugosa,,Australia,on,
75647,Notodontidae,Aglaosoma,variegata,,Walker,Proteaceae,Hakea,sericea,,Australia,,
25544,Gracillariidae,Acrocercops,macaria,,Turner,Rutaceae,Halfordia,,,Australia,,
25545,Gracillariidae,Acrocercops,macaria,,Turner,Rutaceae,Halfordia,drupifera,,Australia,in leaves,
58714,Noctuidae,Cremnophora,angasii,,Angas,Boraginaceae,Halgania,,,Australia,,
60735,Noctuidae,Eutrichopidia,latinus,,Donovan,Haloragaceae,Haloragis,,,Australia,,
130510,Tortricidae,Cryptoptila,immersana,,Walker,Leguminosae (P),Hardenbergia,,,Australia,,
131216,Tortricidae,Cydia,zapyrana,,Meyrick,Leguminosae (P),Hardenbergia,,,Australia,,
16338,Geometridae,Ectropis,excursaria,,Guenée,Leguminosae (P),Hardenbergia,,,Australia,,
29108,Gracillariidae,Porphyrosela,dismochrysa,,Lower,Leguminosae (P),Hardenbergia,,,Australia,,
48785,Lymantriidae,Teia,anartoides,,Walker,Leguminosae (P),Hardenbergia,,,Australia,,
29109,Gracillariidae,Porphyrosela,dismochrysa,,Lower,Leguminosae (P),Hardenbergia,ovata,,Australia,in leaves,
101033,Pyralidae,Cactoblastis,,,,Cactaceae,Harrisia,,,Australia,,
101083,Pyralidae,Cactoblastis,sp.,,,Cactaceae,Harrisia,martinii,,Australia,,
16339,Geometridae,Ectropis,excursaria,,Guenée,Araliaceae,Hedera,,,Australia,,
138494,Tortricidae,Thrincophora,australana,,Lewin,Araliaceae,Hedera,,,Australia,on,
99962,Pyralidae,Achyra,affinitalis,,Lederer,Compositae,Helianthus,,,Australia,,
58090,Noctuidae,Chrysodeixis,argentifera,,Guenée,Compositae,Helianthus,,,Australia,,
61891,Noctuidae,Helicoverpa,armigera,,Hübner,Compositae,Helianthus,,,Australia,,
62576,Noctuidae,Heliothis,punctigera,,Wallengren,Compositae,Helianthus,,,Australia,,
134931,Tortricidae,Merophyas,divulsana,,Walker,Compositae,Helianthus,,,Australia,,
22613,Geometridae,Phrissogonus,laticostata,,Walker,Compositae,Helianthus,,,Australia,,
71105,Noctuidae,Spodoptera,exigua,,Hübner,Compositae,Helianthus,,,Australia,,
62577,Noctuidae,Heliothis,punctigera,,Wallengren,Compositae,Helianthus,annuus,,Australia,,
5250,Choreutidae,Asterivora,lampadias,,Meyrick,Compositae,Helichrysum,,,Australia,,
62579,Noctuidae,Heliothis,punctigera,,Wallengren,Compositae,Helichrysum,,,Australia,,
62589,Noctuidae,Heliothis,rubrescens,,Walker,Compositae,Helichrysum,,,Australia,,
3128,Arctiidae,Phaos,interfixa,,Walker,Compositae,Helichrysum,,,Australia,,
5410,Choreutidae,Tebenna,micalis,,Mann,Compositae,Helichrysum,,,Australia,,
89416,Nymphalidae,Vanessa,kershawi,,McCoy,Compositae,Helichrysum,,,Australia,,
89417,Nymphalidae,Vanessa,kershawi,,McCoy,Compositae,Helichrysum,apiculatum,,Australia,,
89418,Nymphalidae,Vanessa,kershawi,,McCoy,Compositae,Helichrysum,bracteatum,,Australia,,
138573,Tortricidae,Tortrix,hydractis,,Meyrick,Compositae,Helichrysum,thyrsoideum,,Australia,,
12703,Gelechiidae,Stomopteryx,isoscelixantha,,Lower,Boraginaceae,Heliotropium,,,Australia,,
4259,Arctiidae,Utetheisa,pulchelloides,,Hampson,Boraginaceae,Heliotropium,,,Australia,,
9129,Ethmiidae,Ethmia,distigmatella,,Erschoff,Boraginaceae,Heliotropium,europaeum,,Australia,,
85144,Nymphalidae,Junonia,hedonia,,Linnaeus,Acanthaceae,Hemigraphis,alternata,,Australia,,
100901,Pyralidae,Assara,seminivale,,Turner,Sterculiaceae,Heritiera,littoralis,,Australia,in fruits,
125296,Tortricidae,Acroclita,hibbertiana,,Meyrick,Dilleniaceae,Hibbertia,,,Australia,,
126335,Tortricidae,Anisogona,simana,,Meyrick,Dilleniaceae,Hibbertia,,,Australia,on buds,
58788,Noctuidae,Cruria,donowani,,Boisduval,Dilleniaceae,Hibbertia,,,Australia,,
60736,Noctuidae,Eutrichopidia,latinus,,Donovan,Dilleniaceae,Hibbertia,,,Australia,,
120740,Sphingidae,Gnathothlibus,erotus,,Cramer,Dilleniaceae,Hibbertia,,,Australia,,
120897,Sphingidae,Hippotion,celerio,,Linnaeus,Dilleniaceae,Hibbertia,,,Australia,,
68348,Noctuidae,Periscepta,polysticta,,Butler,Dilleniaceae,Hibbertia,,,Australia,,
68373,Noctuidae,Phalaenoides,glycinae,,Lewin,Dilleniaceae,Hibbertia,,,Australia,,
68380,Noctuidae,Phalaenoides,glycine,,Lewin,Dilleniaceae,Hibbertia,,,Australia,,
136425,Tortricidae,Phricanthes,asperana,,Meyrick,Dilleniaceae,Hibbertia,,,Australia,,
140312,Zygaenidae,Pollanisus,subdolosa,,Walker,Dilleniaceae,Hibbertia,,,Australia,,
140315,Zygaenidae,Pollanisus,viridipulverulenta,,Guérin-Méneville,Dilleniaceae,Hibbertia,,,Australia,,
122982,Sphingidae,Theretra,oldenlandiae,,Fabricius,Dilleniaceae,Hibbertia,,,Australia,,
25069,Geometridae,Xanthorhoe,vicissata,,Guenée,Dilleniaceae,Hibbertia,,,Australia,,
68381,Noctuidae,Phalaenoides,glycine,,Lewin,Dilleniaceae,Hibbertia,linearis,,Australia,,
54944,Noctuidae,Anomis,flava,,Fabricius,Malvaceae,Hibiscus,,,Australia,,
120187,Sphingidae,Coenotes,eremophilae,,Lucas,Malvaceae,Hibiscus,,,Australia,,
130168,Tortricidae,Crocidosema,plebejana,,Zeller,Malvaceae,Hibiscus,,,Australia,,
74883,Nolidae,Earias,perhuegeli,,Holloway,Malvaceae,Hibiscus,,,Australia,,
11437,Gelechiidae,Helcystogramma,hibisci,,Stainton,Malvaceae,Hibiscus,,,Australia,,
12028,Gelechiidae,Pectinophora,endema,,Common,Malvaceae,Hibiscus,,,Australia,,
12066,Gelechiidae,Pectinophora,gossypiella,,Saunders,Malvaceae,Hibiscus,,,Australia,,
12106,Gelechiidae,Pectinophora,scutigera,,Holdaway,Malvaceae,Hibiscus,,,Australia,,
28935,Gracillariidae,Phyllonorycter,stephanota,,Meyrick,Malvaceae,Hibiscus,,,Australia,,
91108,Oecophoridae,Plectophila,discalis,,Walker,Malvaceae,Hibiscus,,,Australia,,
73566,Noctuidae,Xanthodes,congenita,,Hampson,Malvaceae,Hibiscus,,,Australia,,
73630,Noctuidae,Xanthodes,transversa,,Guenée,Malvaceae,Hibiscus,,,Australia,,
57967,Noctuidae,Chasmina,tibialis,,Fabricius,Malvaceae,Hibiscus,tiliaceus,,Australia,,
72268,Noctuidae,Spodoptera,picta,,Guérin-Méneville,Amaryllidaceae,Hippeastrum,,,Australia,,
26205,Gracillariidae,Caloptilia,octopunctata,,Turner,Euphorbiaceae,Homalanthus,,,Australia,,
113357,Saturniidae,Coscinocera,hercules,,Miskin,Euphorbiaceae,Homalanthus,,,Australia,,
88928,Nymphalidae,Vagrans,egista,,Cramer,Flacourtiaceae,Homalium,circumpinnatum,,Australia,,
53464,Noctuidae,Agrotis,infusa,,Boisduval,Gramineae,Hordeum,,,Australia,,
53768,Noctuidae,Agrotis,munda,,Walker,Gramineae,Hordeum,,,Australia,,
66179,Noctuidae,Mythimna,convecta,,Walker,Gramineae,Hordeum,,,Australia,,
68360,Noctuidae,Persectania,ewingii,,Westwood,Gramineae,Hordeum,,,Australia,,
104919,Pyralidae,Hednota,crypsichroa,,Lower,Gramineae,Hordeum,vulgare,,Australia,,
104923,Pyralidae,Hednota,longipalpella,,Meyrick,Gramineae,Hordeum,vulgare,,Australia,,
104927,Pyralidae,Hednota,panteucha,,Meyrick,Gramineae,Hordeum,vulgare,,Australia,,
104931,Pyralidae,Hednota,pedionoma,,Meyrick,Gramineae,Hordeum,vulgare,,Australia,,
68355,Noctuidae,Persectania,dyscrita,,Common,Gramineae,Hordeum,vulgare,,Australia,,
110111,Pyralidae,Uresiphita,ornithopteralis,,Guenée,Leguminosae (P),Hovea,,,Australia,,
83299,Nymphalidae,Euploea,core,,Cramer,Asclepiadaceae,Hoya,,,Australia,,
78123,Nymphalidae,Acraea,andromacha,,Fabricius,Violaceae,Hybanthus,enneaspermus,,Australia,,
85145,Nymphalidae,Junonia,hedonia,,Linnaeus,Acanthaceae,Hygrophila,salicifolia,,Australia,,
85322,Nymphalidae,Junonia,orithya,,Linnaeus,Acanthaceae,Hygrophila,salicifolia,,Australia,,
22614,Geometridae,Phrissogonus,laticostata,,Walker,Guttiferae,Hypericum,,,Australia,,
60192,Noctuidae,Eudocima,fullonia,,Clerck,Menispermaceae,Hypserpa,,,Australia,,
106564,Pyralidae,Myelois,grossipunctella,,Ragonot,Insecta,Icerya (Z),purchasi,,Australia,,
91436,Oecophoridae,Stathmopoda,melanochra,,Meyrick,Insecta,Icerya (Z),purchasi,,Australia,predator on,
120898,Sphingidae,Hippotion,celerio,,Linnaeus,Balsaminaceae,Impatiens,,,Australia,,
121018,Sphingidae,Hippotion,scrofa,,Linnaeus,Balsaminaceae,Impatiens,,,Australia,,
122920,Sphingidae,Theretra,latreillii,,Macleay,Balsaminaceae,Impatiens,,,Australia,,
122983,Sphingidae,Theretra,oldenlandiae,,Fabricius,Balsaminaceae,Impatiens,,,Australia,,
84426,Nymphalidae,Hypocysta,irius,,Fabricius,Gramineae,Imperata,,,Australia,,
84428,Nymphalidae,Hypocysta,metirius,,Butler,Gramineae,Imperata,,,Australia,,
86066,Nymphalidae,Melanitis,leda,,Linnaeus,Gramineae,Imperata,,,Australia,,
86543,Nymphalidae,Mycalesis,sirius,,Fabricius,Gramineae,Imperata,,,Australia,,
86546,Nymphalidae,Mycalesis,terminus,,Fabricius,Gramineae,Imperata,,,Australia,,
88914,Nymphalidae,Tisiphone,helena,,Olliff,Gramineae,Imperata,,,Australia,,
89509,Nymphalidae,Xois,arctous,,Fabricius,Gramineae,Imperata,,,Australia,,
84423,Nymphalidae,Hypocysta,adiante,,Hübner,Gramineae,Imperata,cylindrica,,Australia,,Y
48786,Lymantriidae,Teia,anartoides,,Walker,Leguminosae (P),Indigofera,,,Australia,,
53072,Noctuidae,Aedia,leucomelas,,Linnaeus,Convolvulaceae,Ipomoea,,,Australia,,
119668,Sphingidae,Agrius,convolvuli,,Linnaeus,Convolvulaceae,Ipomoea,,,Australia,,
48856,Lyonetiidae,Bedellia,somnulentella,,Zeller,Convolvulaceae,Ipomoea,,,Australia,,
58279,Noctuidae,Chrysodeixis,eriosoma,,Doubleday,Convolvulaceae,Ipomoea,,,Australia,,
120741,Sphingidae,Gnathothlibus,erotus,,Cramer,Convolvulaceae,Ipomoea,,,Australia,,
120902,Sphingidae,Hippotion,celerio,,Linnaeus,Convolvulaceae,Ipomoea,,,Australia,,
121019,Sphingidae,Hippotion,scrofa,,Linnaeus,Convolvulaceae,Ipomoea,,,Australia,,
66181,Noctuidae,Mythimna,convecta,,Walker,Convolvulaceae,Ipomoea,,,Australia,,
119676,Sphingidae,Agrius,convolvuli,,Linnaeus,Convolvulaceae,Ipomoea,batatas,,Australia,,
120904,Sphingidae,Hippotion,celerio,,Linnaeus,Convolvulaceae,Ipomoea,batatas,,Australia,,
19511,Geometridae,Hypographa,,,,Proteaceae,Isopogon,,,Australia,,
91792,Palaephatidae,Ptyssoptera,lativittella,,Walker,Proteaceae,Isopogon,anemonifolius,,Australia,on,
180,Anthelidae,Anthela,guenei,,Newman,Leguminosae (P),Jacksonia,,,Australia,,
75729,Notodontidae,Antimima,cryptica,,Turner,Leguminosae (P),Jacksonia,,,Australia,,
35847,Limacodidae,Calcarifera,ordinata,,Butler,Leguminosae (P),Jacksonia,,,Australia,,
90311,Oecophoridae,Cryptophasa,unipunctana,,Donovan,Leguminosae (P),Jacksonia,,,Australia,on bark,
90734,Oecophoridae,Lichenaula,undulatella,,Walker,Leguminosae (P),Jacksonia,,,Australia,,
90854,Oecophoridae,Maroga,melanostigma,,Wallengren,Leguminosae (P),Jacksonia,,,Australia,,
124213,Tineodidae,Palaeodes,samealis,,Hampson,Oleaceae,Jasminum,,,Australia,,
122297,Sphingidae,Psilogramma,menephron,,Cramer,Oleaceae,Jasminum,,,Australia,,
120188,Sphingidae,Coenotes,eremophilae,,Lucas,Pedaliaceae,Josephinia,,,Australia,,
16340,Geometridae,Ectropis,excursaria,,Guenée,Juglandaceae,Juglans,,,Australia,,
4301,Batrachedridae,Batrachedra,arenosella?,,Walker,Juncaceae,Juncus,,,Australia,,
25231,Glyphipterigidae,Glyphipterix,platydisema,,Lower,Juncaceae,Juncus,,,Australia,,
91682,Oecophoridae,Xylorycta,argyrota,,Lower,Juncaceae,Juncus,,,Australia,in stems,
91660,Oecophoridae,Tortricopsis,semijunctella,,Walker,Cupressaceae,Juniperus,,,Australia,on leaves,
130511,Tortricidae,Cryptoptila,immersana,,Walker,Leguminosae (P),Kennedia,,,Australia,,
29074,Gracillariidae,Porphyrosela,aglaozona,,Meyrick,Leguminosae (P),Kennedia,,,Australia,,
33217,Lacturidae,Lactura,suffusa,,Walker,Ochnaceae,Krukoviella,,,Australia,,
76876,Notodontidae,Marane,melanospila,,Wallengren,Myrtaceae,Kunzea,,,Australia,,
90902,Oecophoridae,Myrascia,chionora,,Common,Myrtaceae,Kunzea,,,Australia,,
98338,Psychidae,Narycia,guildingi,,Scott,Myrtaceae,Kunzea,,,Australia,,
35000,Lasiocampidae,Porela,arida,,Walker,Myrtaceae,Kunzea,,,Australia,,
6827,Cosmopterigidae,Leptozestis,ochlopa,,Meyrick,Myrtaceae,Kunzea,capitata,,Australia,on,
134932,Tortricidae,Merophyas,divulsana,,Walker,Compositae,Lactuca,,,Australia,,
71781,Noctuidae,Spodoptera,litura,,Fabricius,Compositae,Lactuca,,,Australia,,
134933,Tortricidae,Merophyas,divulsana,,Walker,Compositae,Lactuca,sativa,,Australia,,
122923,Sphingidae,Theretra,latreillii,,Macleay,Lythraceae,Lagerstroemia,,,Australia,,
88162,Nymphalidae,Polyura,sempronius,,Fabricius,Lythraceae,Lagerstroemia,indica,,Australia,,
36606,Limacodidae,Mecytha,fasciata,,Walker,Proteaceae,Lambertia,,,Australia,,
91699,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Lambertia,,,Australia,,
91718,Oecophoridae,Xylorycta,strigata,,Lewin,Proteaceae,Lambertia,,,Australia,,
29525,Hepialidae,Aenetus,ligniveren,,Lewin,Verbenaceae,Lantana,,,Australia,,
29546,Hepialidae,Aenetus,scotti,,Scott,Verbenaceae,Lantana,,,Australia,,
130512,Tortricidae,Cryptoptila,immersana,,Walker,Verbenaceae,Lantana,,,Australia,,
132261,Tortricidae,Epinotia,lantana,,Busck,Verbenaceae,Lantana,,,Australia,,
132637,Tortricidae,Epiphyas,postvittana,,Walker,Verbenaceae,Lantana,,,Australia,,
18919,Geometridae,Gymnoscelis,lophopus,,Turner,Verbenaceae,Lantana,,,Australia,,
63173,Noctuidae,Hypena,laceratalis,,Walker,Verbenaceae,Lantana,,,Australia,,
134403,Tortricidae,Isotenes,miserana,,Walker,Verbenaceae,Lantana,,,Australia,,
99403,Pterophoridae,Lantanophaga,pusillidactyla,,Walker,Verbenaceae,Lantana,,,Australia,,
90855,Oecophoridae,Maroga,melanostigma,,Wallengren,Verbenaceae,Lantana,,,Australia,,
66336,Noctuidae,Neogalea,sunia,,Guenée,Verbenaceae,Lantana,,,Australia,,
48052,Lymantriidae,Orgyia,papuana,,Riotte,Verbenaceae,Lantana,,,Australia,,
108968,Pyralidae,Salbia,haemorrhoidalis,,Guenée,Verbenaceae,Lantana,,,Australia,,
48787,Lymantriidae,Teia,anartoides,,Walker,Verbenaceae,Lantana,,,Australia,,
59280,Noctuidae,Diastema,tigris,,Guenée,Verbenaceae,Lantana,camara,,Australia,,
132265,Tortricidae,Epinotia,lantana,,Busck,Verbenaceae,Lantana,camara,,Australia,,
63293,Noctuidae,Hypena,strigatus,,Fabricius,Verbenaceae,Lantana,camara,,Australia,,
99407,Pterophoridae,Lantanophaga,pusillidactyla,,Walker,Verbenaceae,Lantana,camara,,Australia,,
66340,Noctuidae,Neogalea,sunia,,Guenée,Verbenaceae,Lantana,camara,,Australia,,
108969,Pyralidae,Salbia,haemorrhoidalis,,Guenée,Verbenaceae,Lantana,camara,,Australia,,
43874,Lycaenidae,Strymon,bazochii,,Godart,Verbenaceae,Lantana,camara,,Australia,,
134934,Tortricidae,Merophyas,divulsana,,Walker,Leguminosae (P),Lathyrus,,,Australia,,
130178,Tortricidae,Crocidosema,plebejana,,Zeller,Malvaceae,Lavatera,,,Australia,,
122925,Sphingidae,Theretra,latreillii,,Macleay,Leeaceae,Leea,,,Australia,,
60193,Noctuidae,Eudocima,fullonia,,Clerck,Menispermaceae,Legnephora,,,Australia,,
60260,Noctuidae,Eudocima,materna,,Linnaeus,Menispermaceae,Legnephora,moorei,,Australia,,
139595,Yponomeutidae,Plutella,xylostella,,Linnaeus,Cruciferae,Lepidium,,,Australia,,
55551,Noctuidae,Apina,callisto,,Walker,Cruciferae,Lepidium,hyssopifolium,,Australia,,
5227,Castniidae,Synemon,magnifica,,Strand,Cyperaceae,Lepidosperma,,,Australia,,
5228,Castniidae,Synemon,parthenoides,,Felder,Cyperaceae,Lepidosperma,,,Australia,,
33595,Lasiocampidae,Genduara,acedesta,,Turner,Santalaceae,Leptomeria,,,Australia,,
29519,Hepialidae,Aenetus,lewinii,,Walker,Myrtaceae,Leptospermum,,,Australia,,
29526,Hepialidae,Aenetus,ligniveren,,Lewin,Myrtaceae,Leptospermum,,,Australia,,
13132,Geometridae,Aeolochroma,metarhodata,,Walker,Myrtaceae,Leptospermum,,,Australia,,
13465,Geometridae,Amelora,milvaria,,Guenée,Myrtaceae,Leptospermum,,,Australia,,
74496,Nolidae,Aquita,tactalis,,Walker,Myrtaceae,Leptospermum,,,Australia,,
101349,Pyralidae,Catamola,thyrisalis,,Walker,Myrtaceae,Leptospermum,,,Australia,,
15052,Geometridae,Chlorodes,boisduvalaria,,Le Guillou,Myrtaceae,Leptospermum,,,Australia,,
97688,Psychidae,Clania,tenuis,,Rosenstock,Myrtaceae,Leptospermum,,,Australia,,
15888,Geometridae,Dichromodes,,,,Myrtaceae,Leptospermum,,,Australia,,
16341,Geometridae,Ectropis,excursaria,,Guenée,Myrtaceae,Leptospermum,,,Australia,,
90543,Oecophoridae,Eochrois,dejunctella,,Walker,Myrtaceae,Leptospermum,,,Australia,,
76379,Notodontidae,Epicoma,contristis,,Hübner,Myrtaceae,Leptospermum,,,Australia,,
76385,Notodontidae,Epicoma,melanosticta,,Donovan,Myrtaceae,Leptospermum,,,Australia,,
16679,Geometridae,Epidesmia,tricolor,,Duncan & Westw.,Myrtaceae,Leptospermum,,,Australia,,
17434,Geometridae,Euloxia,meandraria,,Guenée,Myrtaceae,Leptospermum,,,Australia,,
98043,Psychidae,Hyalarcta,huebneri,,Westwood,Myrtaceae,Leptospermum,,,Australia,,
98054,Psychidae,Hyalarcta,huebneri,,Westwood,Myrtaceae,Leptospermum,,,Australia,on leaves,
98062,Psychidae,Hyalarcta,nigrescens,,Doubleday,Myrtaceae,Leptospermum,,,Australia,,
20624,Geometridae,Lophothalaina,habrocosma,,Lower,Myrtaceae,Leptospermum,,,Australia,,
76877,Notodontidae,Marane,melanospila,,Wallengren,Myrtaceae,Leptospermum,,,Australia,,
90901,Oecophoridae,Myrascia,bracteatella,,Walker,Myrtaceae,Leptospermum,,,Australia,,
98339,Psychidae,Narycia,guildingi,,Scott,Myrtaceae,Leptospermum,,,Australia,,
98398,Psychidae,Oiketicus,elongatus,,Saunders,Myrtaceae,Leptospermum,,,Australia,,
21697,Geometridae,Onycodes,traumataria,,Guenée,Myrtaceae,Leptospermum,,,Australia,,
27474,Gracillariidae,Parectopa,thalassias,,Meyrick,Myrtaceae,Leptospermum,,,Australia,in leaves,
50125,Nepticulidae,Pectinivalva,,,,Myrtaceae,Leptospermum,,,Australia,,
35001,Lasiocampidae,Porela,arida,,Walker,Myrtaceae,Leptospermum,,,Australia,,
35007,Lasiocampidae,Porela,vetusta,,Walker,Myrtaceae,Leptospermum,,,Australia,,
33109,Hypertrophidae,Thudaca,mimodora,,Meyrick,Myrtaceae,Leptospermum,,,Australia,,
91680,Oecophoridae,Wingia,rectiorella,,Walker,Myrtaceae,Leptospermum,,,Australia,,
6732,Cosmopterigidae,Ithome,lassula,,Hodges,Leguminosae (M),Leucaena,,,Australia,,
75238,Nolidae,Nola,lechriopa,,Hampson,Epacridaceae,Leucopogon,,,Australia,,
91700,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Leucospermum,,,Australia,,
130513,Tortricidae,Cryptoptila,immersana,,Walker,Oleaceae,Ligustrum,,,Australia,,
122299,Sphingidae,Psilogramma,menephron,,Cramer,Oleaceae,Ligustrum,,,Australia,,
113360,Saturniidae,Coscinocera,hercules,,Miskin,Oleaceae,Ligustrum,ovalifolium,,Australia (prov),,Y
13758,Geometridae,Anisozyga,pieroides,,Walker,Polemoniaceae,Linanthus,,,Australia,,
15375,Geometridae,Cleora,repetita,,Butler,Polemoniaceae,Linanthus,,,Australia,,
15889,Geometridae,Dichromodes,,,,Polemoniaceae,Linanthus,,,Australia,,
33135,Immidae,Imma,vaticina,,Meyrick,Polemoniaceae,Linanthus,,,Australia,,
75146,Nolidae,Nola,,,,Polemoniaceae,Linanthus,,,Australia,,
99963,Pyralidae,Achyra,affinitalis,,Lederer,Linaceae,Linum,,,Australia,,
53465,Noctuidae,Agrotis,infusa,,Boisduval,Linaceae,Linum,,,Australia,,
62580,Noctuidae,Heliothis,punctigera,,Wallengren,Linaceae,Linum,,,Australia,,
68361,Noctuidae,Persectania,ewingii,,Westwood,Linaceae,Linum,,,Australia,,
51425,Noctuidae,Achaea,janata,,Linnaeus,Sapindaceae,Litchi,,,Australia,,
130365,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Sapindaceae,Litchi,,,Australia,,
90515,Oecophoridae,Echiomima,fabulosa,,Meyrick,Sapindaceae,Litchi,,,Australia,,
18947,Geometridae,Gymnoscelis,subrufata,,Warren,Sapindaceae,Litchi,,,Australia,,
47285,Lymantriidae,Olene,mendosa,,Hübner,Sapindaceae,Litchi,,,Australia,,
22598,Geometridae,Pholodes,sinistraria,,Guenée,Sapindaceae,Litchi,,,Australia,,
23499,Geometridae,Sauris,malaca,,Meyrick,Sapindaceae,Litchi,,,Australia,,
134404,Tortricidae,Isotenes,miserana,,Walker,Lauraceae,Litsea,,,Australia,,
116463,Saturniidae,Opodiphthera,rhythmica,,Turner,Lauraceae,Litsea,,,Australia,,
137529,Tortricidae,Sorolopha,cyclotoma,,Lower,Lauraceae,Litsea,chinensis,,Australia,,
26212,Gracillariidae,Caloptilia,oenopella,,Meyrick,Lauraceae,Litsea,leefeana,,Australia,in leaves,
25588,Gracillariidae,Acrocercops,ordinatella,,Meyrick,Lauraceae,Litsea,umbellata,,Australia,in leaves,
101938,Pyralidae,Conogethes,punctiferalis,,Guenée,Palmae,Livistona,,,Australia,,
58694,Noctuidae,Cosmodes,elegans,,Donovan,Campanulaceae,Lobelia,,,Australia,,
79145,Nymphalidae,Argynnina,hobartia,,Westwood,Gramineae,Lolium,perenne,,Australia,,
9723,Gelechiidae,Apatetris,miarodes,,Meyrick,Lomandraceae,Lomandra,,,Australia,,
132641,Tortricidae,Epiphyas,postvittana,,Walker,Lomandraceae,Lomandra,,,Australia,,
104917,Pyralidae,Hednota,bivittella,,Donovan,Lomandraceae,Lomandra,,,Australia,,
64880,Noctuidae,Lophocalama,neuritis,,Hampson,Lomandraceae,Lomandra,,,Australia,,
25301,Gracillariidae,Acrocercops,antimima,,Turner,Proteaceae,Lomatia,,,Australia,,
138285,Tortricidae,Syllomatia,pertinax,,Meyrick,Proteaceae,Lomatia,,,Australia,,
138287,Tortricidae,Syllomatia,xythopterana,,Meyrick,Proteaceae,Lomatia,,,Australia,,
138286,Tortricidae,Syllomatia,pertinax,,Meyrick,Proteaceae,Lomatia,myricoides,,Australia,on leaves,
130514,Tortricidae,Cryptoptila,immersana,,Walker,Caprifoliaceae,Lonicera,,,Australia,,
134935,Tortricidae,Merophyas,divulsana,,Walker,Caprifoliaceae,Lonicera,,,Australia,,
138495,Tortricidae,Thrincophora,australana,,Lewin,Caprifoliaceae,Lonicera,,,Australia,on,
29527,Hepialidae,Aenetus,ligniveren,,Lewin,Myrtaceae,Lophostemon,,,Australia,,
90006,Oecophoridae,Agriophara,levis,,Meyrick,Myrtaceae,Lophostemon,,,Australia,,
90010,Oecophoridae,Agriophara,spp.,,,Myrtaceae,Lophostemon,,,Australia,,
33100,Hypertrophidae,Callizyga,,,,Myrtaceae,Lophostemon,,,Australia,,
